booking_id;hotel;is_canceled;lead_time;arrival_date_week_number;booking_date;arrival_date;arrival_date_day_of_month;stays_in_weekend_nights;stays_in_week_nights;adults;children;babies;meal;country;market_segment;is_repeated_guest;previous_cancellations;assigned_room_type;booking_changes;deposit_type;agent;customer_type;required_car_parking_spaces;total_of_special_requests
22371;NF Hotel;0;30;13;2019-02-18;2019-03-20;20;2;2;2;0;1;BB;Unknown;Offline TA/TO;0;0;A;0;No Deposit;15;No Contract (Single);0;2
22372;NF Hotel;0;34;13;2019-02-18;2019-03-24;24;0;3;2;0;1;BB;Unknown;Online TA;0;0;E;1;No Deposit;241;No Contract (Single);0;2
22373;NF Hotel;0;31;12;2019-02-16;2019-03-19;19;2;3;2;0;0;BB;Unknown;Direct;0;0;E;2;No Deposit;250;No Contract (Single);0;1
22374;NF Hotel;0;31;12;2019-02-16;2019-03-19;19;2;3;2;0;0;BB;Unknown;Direct;0;0;F;0;No Deposit;250;No Contract (Single);1;0
22375;NF Hotel;0;3;12;2019-03-16;2019-03-19;19;2;3;2;2;0;HB;Unknown;Online TA;0;0;G;0;No Deposit;240;No Contract (Single);1;0
22376;NF Hotel;0;35;13;2019-02-16;2019-03-23;23;0;3;2;0;0;BB;Unknown;Direct;0;0;D;1;No Deposit;250;No Contract (Single);1;0
22377;NF Hotel;0;21;13;2019-02-28;2019-03-21;21;1;2;2;0;0;BB;Unknown;Online TA;0;0;A;0;No Deposit;241;No Contract (Single);0;1
22378;NF Hotel;0;4;13;2019-03-17;2019-03-21;21;1;2;2;0;0;HB;Unknown;Online TA;0;0;A;0;No Deposit;240;No Contract (Single);0;0
22379;NF Hotel;0;5;12;2019-03-14;2019-03-19;19;2;3;2;2;0;BB;Unknown;Online TA;0;0;G;0;No Deposit;240;No Contract (Single);0;0
22380;NF Hotel;0;5;13;2019-03-17;2019-03-22;22;0;2;2;0;0;BB;Unknown;Online TA;0;0;C;0;No Deposit;240;No Contract (Single);0;1
22381;NF Hotel;0;21;13;2019-02-28;2019-03-21;21;1;2;2;0;0;BB;Unknown;Online TA;0;0;A;0;No Deposit;240;No Contract (Single);0;3
22382;NF Hotel;0;23;12;2019-02-22;2019-03-17;17;2;5;2;0;0;BB;Unknown;Offline TA/TO;0;0;A;0;No Deposit;6;No Contract (Single);0;1
22383;NF Hotel;0;0;13;2019-03-22;2019-03-22;22;0;2;2;0;0;BB;Unknown;Online TA;0;0;C;1;No Deposit;240;No Contract (Single);0;0
22384;NF Hotel;0;55;13;2019-01-24;2019-03-20;20;2;2;4;0;0;BB;Unknown;Online TA;0;0;H;1;No Deposit;240;No Contract (Single);1;0
22385;NF Hotel;0;6;13;2019-03-16;2019-03-22;22;0;2;1;0;0;BB;Unknown;Complementary;0;0;C;2;No Deposit;0;No Contract (Single);0;1
22386;NF Hotel;0;6;13;2019-03-16;2019-03-22;22;0;2;1;0;0;BB;Unknown;Complementary;0;0;C;2;No Deposit;0;No Contract (Single);0;1
22387;NF Hotel;0;0;13;2019-03-23;2019-03-23;23;0;1;1;0;0;BB;Unknown;Online TA;0;0;D;0;No Deposit;240;No Contract (Single);0;0
22388;NF Hotel;0;15;13;2019-03-07;2019-03-22;22;0;2;2;0;0;BB;Unknown;Offline TA/TO;0;0;A;0;No Deposit;196;No Contract (Single);0;1
22389;NF Hotel;0;30;13;2019-02-21;2019-03-23;23;0;1;2;0;0;BB;Unknown;Online TA;0;0;A;0;No Deposit;240;No Contract (Single);0;0
22390;NF Hotel;0;45;13;2019-02-05;2019-03-22;22;0;2;2;0;0;BB;Unknown;Direct;0;0;I;3;No Deposit;250;No Contract (Single);0;1
22391;NF Hotel;0;41;13;2019-02-11;2019-03-24;24;0;2;2;0;0;BB;Unknown;Direct;0;0;D;0;No Deposit;250;Group Contract;0;1
22392;NF Hotel;0;16;13;2019-03-05;2019-03-21;21;1;2;2;0;0;BB;Unknown;Online TA;0;0;D;2;No Deposit;240;No Contract (Single);1;1
22393;NF Hotel;0;16;12;2019-03-03;2019-03-19;19;2;3;2;1;0;HB;Unknown;Offline TA/TO;0;0;A;0;No Deposit;6;No Contract (Single);1;0
22394;NF Hotel;0;24;12;2019-02-23;2019-03-19;19;2;3;2;1;0;HB;Unknown;Offline TA/TO;0;0;C;0;No Deposit;177;No Contract (Single);0;1
22395;NF Hotel;0;14;12;2019-03-05;2019-03-19;19;2;3;2;0;0;Unknown;Unknown;Offline TA/TO;0;0;E;0;No Deposit;196;No Contract (Single);0;0
22396;NF Hotel;0;14;12;2019-03-05;2019-03-19;19;2;3;2;0;0;Unknown;Unknown;Offline TA/TO;0;0;A;1;No Deposit;196;No Contract (Single);0;0
22397;NF Hotel;0;20;13;2019-03-02;2019-03-22;22;0;2;3;0;0;BB;Unknown;Direct;0;0;E;0;No Deposit;250;No Contract (Single);0;1
22398;NF Hotel;0;5;13;2019-03-17;2019-03-22;22;0;2;2;0;0;BB;Unknown;Online TA;0;0;A;0;No Deposit;240;No Contract (Single);0;1
22399;NF Hotel;0;4;13;2019-03-17;2019-03-21;21;1;2;2;2;0;BB;Unknown;Online TA;0;0;G;0;No Deposit;240;No Contract (Single);1;0
22400;NF Hotel;0;21;13;2019-03-01;2019-03-22;22;0;2;1;0;0;BB;Unknown;Online TA;0;0;A;0;No Deposit;240;No Contract (Single);0;0
22401;NF Hotel;0;57;12;2019-01-17;2019-03-15;15;2;7;1;0;0;BB;Unknown;Online TA;0;0;E;1;No Deposit;241;No Contract (Single);1;1
22402;NF Hotel;0;21;13;2019-03-01;2019-03-22;22;0;2;2;0;0;BB;Unknown;Online TA;0;0;A;0;No Deposit;240;No Contract (Single);0;0
22403;NF Hotel;0;18;13;2019-03-04;2019-03-22;22;0;2;2;0;0;BB;Unknown;Online TA;0;0;A;0;No Deposit;240;No Contract (Single);0;0
22404;NF Hotel;0;18;13;2019-03-05;2019-03-23;23;0;1;2;0;0;BB;Unknown;Online TA;0;0;C;0;No Deposit;241;No Contract (Single);0;0
22405;NF Hotel;0;8;13;2019-03-15;2019-03-23;23;0;1;2;0;1;BB;Unknown;Direct;0;0;C;2;No Deposit;250;No Contract (Single);0;1
22406;NF Hotel;0;24;12;2019-02-21;2019-03-17;17;2;5;2;0;0;BB;Unknown;Offline TA/TO;0;0;D;0;No Deposit;8;No Contract (Single);0;0
22407;NF Hotel;0;8;13;2019-03-13;2019-03-21;21;1;2;2;0;0;BB;Unknown;Online TA;0;0;E;0;No Deposit;240;No Contract (Single);0;1
22408;NF Hotel;0;12;13;2019-03-11;2019-03-23;23;0;1;2;0;0;BB;Unknown;Online TA;0;0;D;0;No Deposit;240;No Contract (Single);1;0
22409;NF Hotel;0;20;13;2019-03-01;2019-03-21;21;1;2;2;0;0;BB;Unknown;Offline TA/TO;0;0;A;0;No Deposit;6;No Contract (Single);0;1
22410;NF Hotel;0;0;9;2019-02-25;2019-02-25;25;8;20;1;0;0;BB;Unknown;Online TA;0;0;D;6;No Deposit;0;No Contract (Single);0;1
22411;NF Hotel;0;23;12;2019-02-24;2019-03-19;19;2;3;2;0;0;HB;Unknown;Offline TA/TO;0;0;A;0;No Deposit;196;No Contract (Single);0;1
22412;NF Hotel;0;13;13;2019-03-08;2019-03-21;21;1;2;2;0;0;BB;Unknown;Direct;0;0;A;0;No Deposit;250;No Contract (Group);0;0
22413;NF Hotel;0;13;13;2019-03-08;2019-03-21;21;1;2;2;0;0;BB;Unknown;Direct;0;0;A;0;No Deposit;250;No Contract (Group);0;0
22414;NF Hotel;0;42;12;2019-02-05;2019-03-19;19;2;3;2;0;0;BB;Unknown;Offline TA/TO;0;0;A;0;No Deposit;8;No Contract (Single);0;0
22415;NF Hotel;0;3;13;2019-03-18;2019-03-21;21;1;2;2;0;0;BB;Unknown;Offline TA/TO;0;0;A;0;No Deposit;8;No Contract (Single);0;0
22416;NF Hotel;0;0;13;2019-03-24;2019-03-24;24;0;1;2;0;0;BB;Unknown;Direct;1;0;A;0;No Deposit;0;Group Contract;0;0
22417;NF Hotel;0;1;13;2019-03-22;2019-03-23;23;0;1;2;0;0;BB;Unknown;Online TA;0;0;A;1;No Deposit;240;No Contract (Single);1;1
22418;NF Hotel;0;10;13;2019-03-11;2019-03-21;21;1;3;1;0;0;BB;Unknown;Online TA;0;0;A;2;No Deposit;240;No Contract (Single);0;1
22419;NF Hotel;0;63;13;2019-01-17;2019-03-21;21;1;3;2;0;0;BB;Unknown;Online TA;0;0;D;0;No Deposit;240;No Contract (Single);1;1
22420;NF Hotel;0;48;13;2019-02-01;2019-03-21;21;1;3;2;1;0;HB;Unknown;Direct;0;0;G;0;No Deposit;250;No Contract (Single);0;1
22421;NF Hotel;0;38;13;2019-02-11;2019-03-21;21;1;3;2;0;0;BB;Unknown;Online TA;0;0;F;0;No Deposit;241;No Contract (Single);0;1
22422;NF Hotel;0;6;13;2019-03-17;2019-03-23;23;0;2;2;0;0;BB;Unknown;Online TA;0;0;D;0;No Deposit;240;No Contract (Single);1;1
22423;NF Hotel;0;17;12;2019-03-02;2019-03-19;19;2;4;2;0;0;BB;Unknown;Online TA;0;0;D;0;No Deposit;241;No Contract (Single);1;2
22424;NF Hotel;0;64;13;2019-01-18;2019-03-23;23;0;2;2;0;0;BB;Unknown;Online TA;0;0;G;0;No Deposit;240;No Contract (Single);1;0
22425;NF Hotel;0;0;13;2019-03-23;2019-03-23;23;0;2;2;0;0;BB;Unknown;Direct;0;0;D;0;No Deposit;0;No Contract (Single);0;0
22426;NF Hotel;0;37;13;2019-02-11;2019-03-20;20;2;3;2;0;0;BB;Unknown;Online TA;0;0;E;0;No Deposit;240;No Contract (Single);1;1
22427;NF Hotel;0;0;13;2019-03-24;2019-03-24;24;0;1;2;0;0;BB;Unknown;Direct;0;0;D;0;No Deposit;250;No Contract (Single);1;0
22428;NF Hotel;0;0;10;2020-03-07;2020-03-07;7;0;3;2;0;0;BB;Unknown;Direct;1;0;A;0;No Deposit;250;Group Contract;1;0
22429;NF Hotel;0;26;13;2019-02-22;2019-03-20;20;2;3;2;0;0;BB;Unknown;Online TA;0;0;E;0;No Deposit;241;No Contract (Single);0;2
22430;NF Hotel;0;26;13;2019-02-22;2019-03-20;20;2;3;2;0;0;BB;Unknown;Online TA;0;0;E;0;No Deposit;241;No Contract (Single);0;1
22431;NF Hotel;0;61;13;2019-01-18;2019-03-20;20;2;3;2;1;0;HB;Unknown;Direct;0;0;D;1;No Deposit;250;No Contract (Single);1;0
22432;NF Hotel;0;126;13;2018-11-17;2019-03-23;23;0;2;2;0;0;BB;Unknown;Online TA;0;0;D;0;No Deposit;240;No Contract (Single);1;2
22433;NF Hotel;0;35;13;2019-02-14;2019-03-21;21;1;3;2;0;0;BB;Unknown;Online TA;0;0;F;0;No Deposit;241;No Contract (Single);0;1
22434;NF Hotel;0;13;13;2019-03-08;2019-03-21;21;1;3;2;1;0;BB;Unknown;Online TA;0;0;F;0;No Deposit;241;No Contract (Single);1;0
22435;NF Hotel;0;126;13;2018-11-17;2019-03-23;23;0;2;2;0;0;BB;Unknown;Online TA;0;0;D;1;No Deposit;240;No Contract (Single);0;2
22436;NF Hotel;0;10;13;2019-03-12;2019-03-22;22;0;3;1;0;0;BB;Unknown;Online TA;0;0;A;0;No Deposit;240;No Contract (Group);0;0
22437;NF Hotel;0;10;13;2019-03-12;2019-03-22;22;0;3;1;0;0;BB;Unknown;Online TA;0;0;A;0;No Deposit;240;No Contract (Group);0;0
22438;NF Hotel;0;2;13;2019-03-21;2019-03-23;23;0;2;2;0;0;BB;Unknown;Direct;0;0;E;0;No Deposit;250;No Contract (Single);0;0
22439;NF Hotel;0;20;13;2019-03-01;2019-03-21;21;1;3;3;1;0;BB;Unknown;Online TA;0;0;H;0;No Deposit;240;No Contract (Single);0;0
22440;NF Hotel;0;3;13;2019-03-20;2019-03-23;23;0;2;2;0;0;HB;Unknown;Online TA;0;0;E;0;No Deposit;240;No Contract (Single);1;2
22441;NF Hotel;0;0;13;2019-03-24;2019-03-24;24;0;1;2;0;0;BB;Unknown;Direct;0;0;D;0;No Deposit;0;No Contract (Single);0;0
22442;NF Hotel;0;0;13;2019-03-24;2019-03-24;24;0;1;2;0;0;BB;Unknown;Direct;0;0;E;0;No Deposit;0;No Contract (Single);1;0
22443;NF Hotel;0;42;13;2019-02-11;2019-03-25;25;0;1;2;0;0;BB;Unknown;Online TA;0;0;I;1;No Deposit;241;No Contract (Single);0;0
22444;NF Hotel;0;45;9;2019-01-13;2019-02-27;27;8;20;2;0;0;Unknown;Unknown;Offline TA/TO;0;0;E;2;No Deposit;363;No Contract (Single);0;0
22445;NF Hotel;0;73;13;2019-01-08;2019-03-22;22;0;4;2;0;0;BB;Unknown;Online TA;0;0;D;0;No Deposit;240;No Contract (Single);0;1
22446;NF Hotel;0;35;13;2019-02-15;2019-03-22;22;0;4;2;0;0;BB;Unknown;Direct;0;0;F;0;No Deposit;250;No Contract (Single);1;0
22447;NF Hotel;0;36;13;2019-02-14;2019-03-22;22;0;4;2;0;0;BB;Unknown;Online TA;0;0;D;0;No Deposit;240;No Contract (Single);0;1
22448;NF Hotel;0;128;13;2018-11-15;2019-03-23;23;0;3;2;0;0;BB;Unknown;Offline TA/TO;0;0;D;0;No Deposit;6;No Contract (Single);0;0
22449;NF Hotel;0;67;12;2019-01-10;2019-03-18;18;2;6;2;0;0;HB;Unknown;Online TA;0;0;E;0;No Deposit;242;No Contract (Single);1;1
22450;NF Hotel;0;121;13;2018-11-23;2019-03-24;24;0;2;2;0;0;BB;Unknown;Online TA;0;0;E;0;No Deposit;240;No Contract (Single);0;1
22451;NF Hotel;0;5;13;2019-03-15;2019-03-20;20;2;4;3;0;0;BB;Unknown;Direct;0;0;D;1;No Deposit;250;No Contract (Single);0;0
22452;NF Hotel;0;36;13;2019-02-14;2019-03-22;22;0;4;2;0;0;HB;Unknown;Online TA;0;0;D;0;No Deposit;240;No Contract (Single);1;1
22453;NF Hotel;0;4;13;2019-03-16;2019-03-20;20;2;4;3;0;0;Unknown;Unknown;Groups;0;0;A;1;No Deposit;0;No Contract (Single);0;0
22454;NF Hotel;0;7;13;2019-03-15;2019-03-22;22;0;4;2;2;0;HB;Unknown;Online TA;0;0;G;0;No Deposit;240;No Contract (Single);0;0
22455;NF Hotel;0;43;13;2019-02-09;2019-03-24;24;0;2;2;2;0;HB;Unknown;Online TA;0;0;G;0;No Deposit;240;No Contract (Single);0;1
22456;NF Hotel;0;69;13;2019-01-10;2019-03-20;20;2;4;2;0;0;BB;Unknown;Online TA;0;0;E;0;No Deposit;241;No Contract (Single);0;1
22457;NF Hotel;0;34;13;2019-02-17;2019-03-23;23;0;3;2;1;0;HB;Unknown;Direct;0;0;F;2;No Deposit;250;No Contract (Single);0;0
22458;NF Hotel;0;65;12;2019-01-13;2019-03-19;19;2;5;2;0;0;HB;Unknown;Online TA;0;0;F;0;No Deposit;241;No Contract (Single);0;2
22459;NF Hotel;0;36;13;2019-02-15;2019-03-23;23;0;3;2;0;0;HB;Unknown;Online TA;0;0;D;0;No Deposit;240;No Contract (Single);1;1
22460;NF Hotel;0;9;13;2019-03-13;2019-03-22;22;0;4;2;0;0;HB;Unknown;Online TA;0;0;E;0;No Deposit;242;No Contract (Single);0;1
22461;NF Hotel;0;26;12;2019-02-19;2019-03-17;17;2;7;2;0;0;BB;Unknown;Online TA;0;0;E;0;No Deposit;240;No Contract (Single);0;1
22462;NF Hotel;0;12;13;2019-03-14;2019-03-26;26;1;1;2;0;0;BB;Unknown;Online TA;0;0;E;0;No Deposit;240;No Contract (Single);0;1
22463;NF Hotel;0;167;13;2018-10-04;2019-03-20;20;2;5;2;0;0;HB;Unknown;Offline TA/TO;0;0;A;0;No Deposit;171;No Contract (Single);1;0
22464;NF Hotel;0;3;13;2019-03-21;2019-03-24;24;0;3;1;0;0;Unknown;Unknown;Offline TA/TO;0;0;A;1;No Deposit;387;No Contract (Group);0;0
22465;NF Hotel;0;36;13;2019-02-16;2019-03-24;24;0;3;3;0;0;BB;Unknown;Offline TA/TO;0;0;D;0;No Deposit;314;No Contract (Single);0;1
22466;NF Hotel;0;43;13;2019-02-09;2019-03-24;24;0;3;2;2;0;BB;Unknown;Offline TA/TO;0;0;G;0;No Deposit;261;No Contract (Single);0;1
22467;NF Hotel;0;70;13;2019-01-12;2019-03-23;23;0;4;1;0;0;HB;Unknown;Direct;0;0;D;0;No Deposit;250;No Contract (Single);0;0
22468;NF Hotel;0;33;13;2019-02-21;2019-03-26;26;0;1;2;0;0;HB;Unknown;Online TA;0;0;E;0;No Deposit;240;No Contract (Single);1;1
22469;NF Hotel;0;136;13;2018-11-08;2019-03-24;24;0;3;2;0;0;BB;Unknown;Online TA;0;0;A;0;No Deposit;240;No Contract (Group);0;2
22470;NF Hotel;0;68;13;2019-01-15;2019-03-24;24;0;3;2;0;0;HB;Unknown;Online TA;0;0;E;1;No Deposit;240;No Contract (Single);0;2
22471;NF Hotel;0;57;13;2019-01-28;2019-03-26;26;0;1;2;0;0;BB;Unknown;Offline TA/TO;0;0;D;0;No Deposit;251;No Contract (Single);0;0
22472;NF Hotel;0;62;12;2019-01-15;2019-03-18;18;2;7;2;0;0;HB;Unknown;Offline TA/TO;0;0;A;1;No Deposit;171;No Contract (Single);1;0
22473;NF Hotel;0;125;13;2018-11-15;2019-03-20;20;2;5;2;0;0;BB;Unknown;Direct;0;0;F;1;No Deposit;0;No Contract (Single);1;3
22474;NF Hotel;0;166;15;2019-10-27;2020-04-10;10;3;10;2;0;0;BB;Unknown;Direct;1;0;E;0;No Deposit;0;No Contract (Single);0;4
22475;NF Hotel;0;39;13;2019-02-14;2019-03-25;25;0;2;2;0;0;HB;Unknown;Online TA;0;0;E;1;No Deposit;240;No Contract (Single);1;1
22476;NF Hotel;0;53;13;2019-02-01;2019-03-26;26;0;1;2;0;0;BB;Unknown;Online TA;0;0;E;0;No Deposit;240;No Contract (Single);0;1
22477;NF Hotel;0;2;13;2019-03-22;2019-03-24;24;0;3;2;0;0;BB;Unknown;Online TA;0;0;D;1;No Deposit;240;No Contract (Single);0;1
22478;NF Hotel;0;43;13;2019-02-09;2019-03-24;24;0;3;2;0;0;HB;Unknown;Online TA;0;0;E;0;No Deposit;240;No Contract (Single);1;1
22479;NF Hotel;0;9;13;2019-03-16;2019-03-25;25;0;2;2;0;0;HB;Unknown;Online TA;0;0;F;0;No Deposit;242;No Contract (Single);1;1
22480;NF Hotel;0;101;13;2018-12-14;2019-03-25;25;0;2;2;0;0;BB;Unknown;Online TA;0;0;A;0;No Deposit;348;No Contract (Single);0;0
22481;NF Hotel;0;9;13;2019-03-16;2019-03-25;25;0;2;2;1;0;BB;Unknown;Direct;0;0;G;0;No Deposit;250;No Contract (Single);0;1
22482;NF Hotel;0;38;13;2019-02-15;2019-03-25;25;0;2;2;0;0;BB;Unknown;Direct;0;0;D;0;No Deposit;250;No Contract (Single);0;0
22483;NF Hotel;0;72;25;2019-04-06;2019-06-17;17;2;4;2;0;0;BB;Unknown;Direct;1;0;A;2;No Deposit;250;No Contract (Single);0;0
22484;NF Hotel;0;94;15;2020-01-11;2020-04-14;14;0;2;2;0;0;BB;Unknown;Direct;1;0;G;0;No Deposit;250;No Contract (Single);0;0
22485;NF Hotel;0;75;13;2019-01-08;2019-03-24;24;0;3;2;0;0;BB;Unknown;Online TA;0;0;E;0;No Deposit;240;No Contract (Single);0;1
22486;NF Hotel;0;33;13;2019-02-20;2019-03-25;25;0;2;3;0;0;FB;Unknown;Direct;0;0;C;3;No Deposit;0;No Contract (Single);0;1
22487;NF Hotel;0;71;12;2019-01-05;2019-03-17;17;2;8;2;0;0;BB;Unknown;Offline TA/TO;0;0;A;0;No Deposit;314;No Contract (Single);0;0
22488;NF Hotel;0;5;13;2019-03-19;2019-03-24;24;0;3;2;0;0;BB;Unknown;Online TA;0;0;D;0;No Deposit;240;No Contract (Single);0;1
22489;NF Hotel;0;9;13;2019-03-15;2019-03-24;24;0;3;2;0;0;HB;Unknown;Online TA;0;0;D;0;No Deposit;240;No Contract (Single);1;1
22490;NF Hotel;0;19;35;2019-08-04;2019-08-23;23;1;5;2;0;0;HB;Unknown;Direct;1;0;C;3;No Deposit;0;No Contract (Single);1;1
22491;NF Hotel;0;20;38;2019-08-27;2019-09-16;16;1;2;2;0;0;HB;Unknown;Direct;1;0;F;0;No Deposit;0;No Contract (Single);1;1
22492;NF Hotel;0;52;13;2019-02-02;2019-03-26;26;1;1;3;1;0;BB;Unknown;Online TA;0;0;H;1;No Deposit;240;No Contract (Single);0;0
22493;NF Hotel;0;37;13;2019-02-15;2019-03-24;24;0;3;2;2;0;BB;Unknown;Online TA;0;0;G;0;No Deposit;240;No Contract (Single);0;0
22494;NF Hotel;0;73;12;2019-01-05;2019-03-19;19;2;6;2;1;0;BB;Unknown;Online TA;0;0;G;1;No Deposit;240;No Contract (Single);0;0
22495;NF Hotel;0;50;13;2019-02-02;2019-03-24;24;0;3;2;2;0;BB;Unknown;Online TA;0;0;G;0;No Deposit;240;No Contract (Single);0;0
22496;NF Hotel;0;11;13;2019-03-12;2019-03-23;23;0;4;2;0;0;BB;Unknown;Online TA;0;0;D;0;No Deposit;240;No Contract (Single);0;1
22497;NF Hotel;0;38;13;2019-02-14;2019-03-24;24;0;3;2;1;0;BB;Unknown;Online TA;0;0;D;3;No Deposit;240;No Contract (Single);0;0
22498;NF Hotel;0;3;13;2019-03-21;2019-03-24;24;0;3;1;0;0;BB;Unknown;Online TA;0;0;D;0;No Deposit;240;No Contract (Group);0;0
22499;NF Hotel;0;3;13;2019-03-21;2019-03-24;24;0;3;2;0;0;BB;Unknown;Online TA;0;0;D;0;No Deposit;240;No Contract (Group);1;0
22500;NF Hotel;0;40;13;2019-02-11;2019-03-23;23;0;4;2;0;0;BB;Unknown;Online TA;0;0;D;1;No Deposit;240;No Contract (Single);0;0
22501;NF Hotel;0;40;13;2019-02-11;2019-03-23;23;0;4;2;0;0;BB;Unknown;Online TA;0;0;D;0;No Deposit;240;No Contract (Single);0;0
22502;NF Hotel;0;31;13;2019-02-23;2019-03-26;26;0;1;2;0;0;BB;Unknown;Direct;0;0;D;0;No Deposit;250;No Contract (Single);0;0
22503;NF Hotel;0;21;13;2019-03-03;2019-03-24;24;0;3;2;0;0;BB;Unknown;Direct;0;0;F;1;No Deposit;0;No Contract (Single);0;0
22504;NF Hotel;0;3;13;2019-03-19;2019-03-22;22;0;5;2;0;0;BB;Unknown;Online TA;0;0;A;0;No Deposit;240;No Contract (Single);1;0
22505;NF Hotel;0;24;13;2019-03-01;2019-03-25;25;0;2;2;0;0;HB;Unknown;Direct;0;0;F;0;No Deposit;250;No Contract (Single);0;1
22506;NF Hotel;0;24;13;2019-03-01;2019-03-25;25;0;2;2;0;0;HB;Unknown;Direct;0;0;F;0;No Deposit;250;No Contract (Single);0;1
22507;NF Hotel;0;7;13;2019-03-17;2019-03-24;24;0;3;2;1;0;BB;Unknown;Online TA;0;0;D;2;No Deposit;240;No Contract (Single);0;2
22508;NF Hotel;0;68;12;2019-01-10;2019-03-19;19;2;6;2;0;0;HB;Unknown;Online TA;0;0;D;0;No Deposit;242;No Contract (Single);1;0
22509;NF Hotel;0;9;13;2019-03-16;2019-03-25;25;0;2;2;0;0;BB;Unknown;Online TA;0;0;E;0;No Deposit;240;No Contract (Single);0;2
22510;NF Hotel;0;10;14;2019-03-17;2019-03-27;27;1;0;2;0;0;BB;Unknown;Online TA;0;0;E;0;No Deposit;240;No Contract (Single);0;2
22511;NF Hotel;0;4;13;2019-03-22;2019-03-26;26;0;1;2;0;0;BB;Unknown;Online TA;0;0;G;0;No Deposit;240;No Contract (Single);1;1
22512;NF Hotel;0;36;13;2019-02-17;2019-03-25;25;0;2;2;0;0;HB;Unknown;Online TA;0;0;D;1;No Deposit;240;No Contract (Single);0;2
22513;NF Hotel;0;70;13;2019-01-12;2019-03-23;23;0;4;2;0;0;HB;Unknown;Direct;0;0;D;0;No Deposit;250;No Contract (Single);0;0
22514;NF Hotel;0;11;13;2019-03-12;2019-03-23;23;0;4;2;0;0;BB;Unknown;Online TA;0;0;D;0;No Deposit;240;No Contract (Single);0;0
22515;NF Hotel;0;62;13;2019-01-22;2019-03-25;25;0;2;3;1;0;BB;Unknown;Online TA;0;0;H;1;No Deposit;240;No Contract (Single);1;0
22516;NF Hotel;0;76;14;2019-01-10;2019-03-27;27;1;0;2;0;0;BB;Unknown;Offline TA/TO;0;0;A;0;No Deposit;8;No Contract (Single);0;0
22517;NF Hotel;0;82;14;2019-01-05;2019-03-28;28;1;3;2;0;0;BB;Unknown;Offline TA/TO;0;0;A;0;No Deposit;8;No Contract (Single);0;0
22518;NF Hotel;0;79;13;2019-01-05;2019-03-25;25;1;2;2;0;0;BB;Unknown;Online TA;0;0;E;0;No Deposit;240;No Contract (Single);1;1
22519;NF Hotel;0;51;13;2019-02-01;2019-03-24;24;1;3;2;0;0;BB;Unknown;Direct;0;0;D;0;No Deposit;250;No Contract (Single);1;1
22520;NF Hotel;0;4;13;2019-03-21;2019-03-25;25;1;2;2;0;0;BB;Unknown;Online TA;0;0;C;0;No Deposit;240;No Contract (Single);0;1
22521;NF Hotel;0;64;13;2019-01-18;2019-03-23;23;1;4;2;1;0;HB;Unknown;Offline TA/TO;0;0;D;1;No Deposit;314;No Contract (Single);0;2
22522;NF Hotel;0;289;14;2018-06-11;2019-03-27;27;1;0;2;0;0;BB;Unknown;Online TA;0;0;A;0;No Deposit;240;No Contract (Single);0;0
22523;NF Hotel;0;0;14;2019-03-27;2019-03-27;27;1;0;2;0;0;BB;Unknown;Online TA;0;0;A;0;No Deposit;240;No Contract (Single);0;1
22524;NF Hotel;0;25;14;2019-03-05;2019-03-30;30;0;0;1;0;0;BB;Unknown;Direct;0;0;I;0;No Deposit;0;No Contract (Single);0;0
22525;NF Hotel;0;43;13;2019-02-09;2019-03-24;24;1;3;3;1;0;HB;Unknown;Online TA;0;0;H;0;No Deposit;240;No Contract (Single);0;0
22526;NF Hotel;0;72;13;2019-01-12;2019-03-25;25;1;2;2;0;0;BB;Unknown;Direct;0;0;D;0;No Deposit;250;No Contract (Single);0;1
22527;NF Hotel;0;1;14;2019-03-26;2019-03-27;27;1;0;2;0;0;BB;Unknown;Online TA;0;0;D;0;No Deposit;240;No Contract (Single);0;0
22528;NF Hotel;0;1;6;2020-02-10;2020-02-11;11;0;1;2;0;0;BB;Unknown;Online TA;1;0;A;0;No Deposit;240;No Contract (Single);0;1
22529;NF Hotel;0;68;13;2019-01-15;2019-03-24;24;1;3;2;0;0;BB;Unknown;Online TA;0;0;A;1;No Deposit;242;No Contract (Single);1;1
22530;NF Hotel;0;6;13;2019-03-18;2019-03-24;24;1;3;2;0;0;BB;Unknown;Online TA;0;0;D;0;No Deposit;242;No Contract (Single);0;0
22531;NF Hotel;0;0;13;2019-03-24;2019-03-24;24;1;3;2;0;0;BB;Unknown;Online TA;0;0;D;1;No Deposit;242;No Contract (Single);1;1
22532;NF Hotel;0;12;13;2019-03-14;2019-03-26;26;1;1;2;0;0;BB;Unknown;Online TA;0;0;A;0;No Deposit;240;No Contract (Single);1;0
22533;NF Hotel;0;1;14;2019-03-26;2019-03-27;27;1;0;2;0;0;BB;Unknown;Direct;0;0;D;0;No Deposit;0;No Contract (Single);1;0
22534;NF Hotel;0;3;13;2019-03-22;2019-03-25;25;1;2;2;0;0;BB;Unknown;Online TA;0;0;A;0;No Deposit;240;No Contract (Single);0;0
22535;NF Hotel;0;3;13;2019-03-22;2019-03-25;25;1;2;1;0;0;BB;Unknown;Online TA;0;0;A;0;No Deposit;240;No Contract (Single);0;0
22536;NF Hotel;0;1;14;2019-03-26;2019-03-27;27;1;0;1;0;0;BB;Unknown;Direct;0;0;E;2;No Deposit;250;No Contract (Single);1;0
