booking_id;hotel;is_canceled;lead_time;arrival_date_week_number;booking_date;arrival_date;arrival_date_day_of_month;stays_in_weekend_nights;stays_in_week_nights;adults;children;babies;meal;country;market_segment;is_repeated_guest;previous_cancellations;assigned_room_type;booking_changes;deposit_type;agent;company;customer_type;required_car_parking_spaces;total_of_special_requests
44339;City Hotel;0;61;41;04-08-2018;04-10-2018;4;2;0;2;0;0;BB;#I/T;Offline TA/TO;0;0;A;0;No Deposit;12;NULL;No Contract (Group);0;0
44340;City Hotel;0;61;41;04-08-2018;04-10-2018;4;2;0;2;0;0;BB;#I/T;Offline TA/TO;0;0;A;0;No Deposit;12;NULL;No Contract (Group);0;0
44341;City Hotel;1;61;41;04-08-2018;04-10-2018;4;2;0;2;0;0;HB;#I/T;Offline TA/TO;0;0;A;0;No Deposit;12;NULL;No Contract (Group);0;0
44342;City Hotel;0;27;41;07-09-2018;04-10-2018;4;1;0;2;0;0;BB;#I/T;Online TA;0;0;E;0;No Deposit;7;NULL;No Contract (Single);0;1
44343;City Hotel;0;61;41;04-08-2018;04-10-2018;4;2;0;2;0;0;BB;#I/T;Offline TA/TO;0;0;A;0;No Deposit;12;NULL;No Contract (Group);0;0
44344;City Hotel;0;61;41;04-08-2018;04-10-2018;4;2;0;2;0;0;BB;#I/T;Offline TA/TO;0;0;A;0;No Deposit;12;NULL;No Contract (Group);0;0
44345;City Hotel;0;61;41;04-08-2018;04-10-2018;4;2;0;2;0;0;BB;#I/T;Offline TA/TO;0;0;A;0;No Deposit;12;NULL;No Contract (Group);0;0
44346;City Hotel;0;61;41;04-08-2018;04-10-2018;4;2;0;2;0;0;BB;#I/T;Offline TA/TO;0;0;A;0;No Deposit;12;NULL;No Contract (Group);0;0
44347;City Hotel;0;61;41;04-08-2018;04-10-2018;4;2;0;2;0;0;BB;#I/T;Offline TA/TO;0;0;A;0;No Deposit;12;NULL;No Contract (Group);0;0
44348;City Hotel;0;61;41;04-08-2018;04-10-2018;4;2;0;2;0;0;BB;#I/T;Offline TA/TO;0;0;A;0;No Deposit;12;NULL;No Contract (Group);0;0
44349;City Hotel;0;61;41;04-08-2018;04-10-2018;4;2;0;2;0;0;BB;#I/T;Offline TA/TO;0;0;A;0;No Deposit;12;NULL;No Contract (Group);0;1
44350;City Hotel;0;61;41;04-08-2018;04-10-2018;4;2;0;1;0;0;BB;#I/T;Offline TA/TO;0;0;A;1;No Deposit;12;NULL;No Contract (Group);0;0
44351;City Hotel;0;61;41;04-08-2018;04-10-2018;4;2;0;2;0;0;BB;#I/T;Offline TA/TO;0;0;A;0;No Deposit;12;NULL;No Contract (Group);0;0
44352;City Hotel;0;61;41;04-08-2018;04-10-2018;4;2;0;1;0;0;BB;#I/T;Offline TA/TO;0;0;A;1;No Deposit;12;NULL;No Contract (Group);0;0
44353;City Hotel;0;61;41;04-08-2018;04-10-2018;4;2;0;1;0;0;BB;#I/T;Offline TA/TO;0;0;A;1;No Deposit;12;NULL;No Contract (Group);0;0
44354;City Hotel;0;61;41;04-08-2018;04-10-2018;4;2;0;2;0;0;BB;#I/T;Offline TA/TO;0;0;A;0;No Deposit;12;NULL;No Contract (Group);0;0
44355;City Hotel;0;29;41;05-09-2018;04-10-2018;4;2;0;2;0;0;BB;#I/T;Online TA;0;0;A;0;No Deposit;7;NULL;Group Contract;0;0
44356;City Hotel;0;61;41;04-08-2018;04-10-2018;4;2;0;2;0;0;BB;#I/T;Offline TA/TO;0;0;A;0;No Deposit;12;NULL;No Contract (Group);0;0
44357;City Hotel;0;61;41;04-08-2018;04-10-2018;4;2;0;2;0;0;BB;#I/T;Offline TA/TO;0;0;A;0;No Deposit;12;NULL;No Contract (Group);0;0
44358;City Hotel;0;61;41;04-08-2018;04-10-2018;4;2;0;1;0;0;BB;#I/T;Offline TA/TO;0;0;A;1;No Deposit;12;NULL;No Contract (Group);0;0
44359;City Hotel;0;61;41;04-08-2018;04-10-2018;4;2;0;2;0;0;BB;#I/T;Offline TA/TO;0;0;A;0;No Deposit;12;NULL;No Contract (Group);0;0
44360;City Hotel;0;61;41;04-08-2018;04-10-2018;4;2;0;1;0;0;BB;#I/T;Offline TA/TO;0;0;A;0;No Deposit;12;NULL;No Contract (Group);0;0
44361;City Hotel;0;61;41;04-08-2018;04-10-2018;4;2;0;2;0;0;BB;#I/T;Offline TA/TO;0;0;A;0;No Deposit;12;NULL;No Contract (Group);0;0
44362;City Hotel;0;61;41;04-08-2018;04-10-2018;4;2;0;2;0;0;BB;#I/T;Offline TA/TO;0;0;A;0;No Deposit;12;NULL;No Contract (Group);0;0
44363;City Hotel;0;61;41;04-08-2018;04-10-2018;4;2;0;2;0;0;BB;#I/T;Offline TA/TO;0;0;D;0;No Deposit;12;NULL;No Contract (Group);0;0
44364;City Hotel;0;61;41;04-08-2018;04-10-2018;4;2;0;1;0;0;BB;#I/T;Offline TA/TO;0;0;A;0;No Deposit;12;NULL;No Contract (Group);0;0
44365;City Hotel;0;27;41;07-09-2018;04-10-2018;4;2;1;1;0;0;BB;#I/T;Online TA;0;0;A;0;No Deposit;9;NULL;Contract (Single);0;2
44366;City Hotel;0;31;41;03-09-2018;04-10-2018;4;2;1;2;0;0;BB;#I/T;Online TA;0;0;A;0;No Deposit;9;NULL;Contract (Single);0;1
44367;City Hotel;0;25;41;09-09-2018;04-10-2018;4;2;1;2;0;0;BB;#I/T;Online TA;0;0;A;0;No Deposit;7;NULL;No Contract (Single);0;1
44368;City Hotel;0;26;41;08-09-2018;04-10-2018;4;2;1;2;0;0;BB;#I/T;Online TA;0;0;D;0;No Deposit;7;NULL;No Contract (Single);0;1
44369;City Hotel;0;25;41;09-09-2018;04-10-2018;4;2;2;2;0;0;BB;#I/T;Online TA;0;0;A;0;No Deposit;15;NULL;No Contract (Single);0;2
44370;City Hotel;0;29;41;05-09-2018;04-10-2018;4;2;2;2;0;0;BB;#I/T;Offline TA/TO;0;0;A;0;No Deposit;27;NULL;Group Contract;0;0
44371;City Hotel;0;34;41;31-08-2018;04-10-2018;4;2;2;2;0;0;BB;#I/T;Online TA;0;0;A;0;No Deposit;9;NULL;No Contract (Single);0;1
44372;City Hotel;1;39;41;26-08-2018;04-10-2018;4;2;2;2;0;0;BB;#I/T;Online TA;0;0;A;0;No Deposit;9;NULL;Contract (Single);0;2
44373;City Hotel;1;26;41;08-09-2018;04-10-2018;4;2;3;2;0;0;BB;#I/T;Online TA;0;0;D;0;No Deposit;7;NULL;No Contract (Single);0;1
44374;City Hotel;1;32;41;02-09-2018;04-10-2018;4;2;3;2;0;0;BB;#I/T;Online TA;0;0;A;0;No Deposit;9;NULL;Contract (Single);0;1
44375;City Hotel;0;54;41;12-08-2018;05-10-2018;5;1;0;1;0;0;BB;#I/T;Corporate;0;0;D;2;No Deposit;NULL;40;No Contract (Single);0;0
44376;City Hotel;0;0;41;05-10-2018;05-10-2018;5;1;0;1;0;0;BB;#I/T;Online TA;0;0;A;0;No Deposit;NULL;NULL;No Contract (Single);0;0
44377;City Hotel;0;28;41;07-09-2018;05-10-2018;5;1;0;2;0;0;BB;#I/T;Online TA;0;0;A;0;No Deposit;9;NULL;Contract (Single);0;2
44378;City Hotel;0;40;41;26-08-2018;05-10-2018;5;1;1;2;0;0;BB;#I/T;Offline TA/TO;0;0;A;0;No Deposit;3;NULL;No Contract (Group);0;0
44379;City Hotel;0;40;41;26-08-2018;05-10-2018;5;1;1;2;0;0;BB;#I/T;Offline TA/TO;0;0;D;0;No Deposit;3;NULL;No Contract (Group);0;0
44380;City Hotel;0;88;41;09-07-2018;05-10-2018;5;1;1;2;0;0;HB;#I/T;Offline TA/TO;0;0;A;0;No Deposit;26;NULL;No Contract (Group);0;0
44381;City Hotel;0;88;41;09-07-2018;05-10-2018;5;1;1;2;0;0;HB;#I/T;Offline TA/TO;0;0;D;0;No Deposit;26;NULL;No Contract (Group);0;0
44382;City Hotel;0;88;41;09-07-2018;05-10-2018;5;1;1;2;0;0;HB;#I/T;Offline TA/TO;0;0;D;0;No Deposit;26;NULL;No Contract (Group);0;0
44383;City Hotel;0;88;41;09-07-2018;05-10-2018;5;1;1;2;0;0;HB;#I/T;Offline TA/TO;0;0;D;0;No Deposit;26;NULL;No Contract (Group);0;0
44384;City Hotel;0;88;41;09-07-2018;05-10-2018;5;1;1;1;0;0;HB;#I/T;Offline TA/TO;0;0;A;1;No Deposit;26;NULL;No Contract (Group);0;0
44385;City Hotel;0;40;41;26-08-2018;05-10-2018;5;1;1;2;0;0;BB;#I/T;Offline TA/TO;0;0;D;0;No Deposit;3;NULL;No Contract (Group);0;0
44386;City Hotel;0;40;41;26-08-2018;05-10-2018;5;1;1;3;0;0;BB;#I/T;Offline TA/TO;0;0;D;1;No Deposit;3;NULL;No Contract (Group);0;0
44387;City Hotel;0;88;41;09-07-2018;05-10-2018;5;1;1;2;0;0;HB;#I/T;Offline TA/TO;0;0;A;0;No Deposit;26;NULL;No Contract (Group);0;0
44388;City Hotel;0;88;41;09-07-2018;05-10-2018;5;1;1;2;0;0;HB;#I/T;Offline TA/TO;0;0;A;0;No Deposit;26;NULL;No Contract (Group);0;0
44389;City Hotel;0;40;41;26-08-2018;05-10-2018;5;1;1;2;0;0;BB;#I/T;Offline TA/TO;0;0;D;0;No Deposit;3;NULL;No Contract (Group);0;0
44390;City Hotel;0;88;41;09-07-2018;05-10-2018;5;1;1;2;0;0;HB;#I/T;Offline TA/TO;0;0;D;0;No Deposit;26;NULL;No Contract (Group);0;0
44391;City Hotel;1;28;41;07-09-2018;05-10-2018;5;1;1;2;0;0;BB;#I/T;Offline TA/TO;0;0;A;0;No Deposit;3;NULL;No Contract (Group);0;0
44392;City Hotel;0;88;41;09-07-2018;05-10-2018;5;1;1;2;0;0;HB;#I/T;Offline TA/TO;0;0;A;0;No Deposit;26;NULL;No Contract (Group);0;0
44393;City Hotel;0;88;41;09-07-2018;05-10-2018;5;1;1;2;0;0;HB;#I/T;Offline TA/TO;0;0;D;0;No Deposit;26;NULL;No Contract (Group);0;0
44394;City Hotel;0;88;41;09-07-2018;05-10-2018;5;1;1;2;0;0;HB;#I/T;Offline TA/TO;0;0;D;0;No Deposit;26;NULL;No Contract (Group);0;0
44395;City Hotel;1;28;41;07-09-2018;05-10-2018;5;1;1;2;0;0;BB;#I/T;Offline TA/TO;0;0;A;0;No Deposit;3;NULL;No Contract (Group);0;0
44396;City Hotel;0;88;41;09-07-2018;05-10-2018;5;1;1;2;0;0;HB;#I/T;Offline TA/TO;0;0;A;0;No Deposit;26;NULL;No Contract (Group);0;0
44397;City Hotel;1;33;41;02-09-2018;05-10-2018;5;1;1;2;0;0;HB;#I/T;Groups;0;0;A;1;No Deposit;37;NULL;No Contract (Single);0;0
44398;City Hotel;0;40;41;26-08-2018;05-10-2018;5;1;1;2;0;0;BB;#I/T;Offline TA/TO;0;0;D;0;No Deposit;3;NULL;No Contract (Group);0;0
44399;City Hotel;0;88;41;09-07-2018;05-10-2018;5;1;1;2;0;0;HB;#I/T;Offline TA/TO;0;0;A;0;No Deposit;26;NULL;No Contract (Group);0;0
44400;City Hotel;0;88;41;09-07-2018;05-10-2018;5;1;1;1;0;0;HB;#I/T;Offline TA/TO;0;0;A;1;No Deposit;26;NULL;No Contract (Group);0;0
44401;City Hotel;0;88;41;09-07-2018;05-10-2018;5;1;1;1;0;0;HB;#I/T;Offline TA/TO;0;0;D;1;No Deposit;26;NULL;No Contract (Group);0;0
44402;City Hotel;0;88;41;09-07-2018;05-10-2018;5;1;1;2;0;0;HB;#I/T;Offline TA/TO;0;0;A;0;No Deposit;26;NULL;No Contract (Group);0;0
44403;City Hotel;0;40;41;26-08-2018;05-10-2018;5;1;1;1;0;0;BB;#I/T;Offline TA/TO;0;0;D;1;No Deposit;3;NULL;No Contract (Group);0;0
44404;City Hotel;0;40;41;26-08-2018;05-10-2018;5;1;1;2;0;0;BB;#I/T;Offline TA/TO;0;0;D;0;No Deposit;3;NULL;No Contract (Group);0;0
44405;City Hotel;0;88;41;09-07-2018;05-10-2018;5;1;1;2;0;0;HB;#I/T;Offline TA/TO;0;0;A;0;No Deposit;26;NULL;No Contract (Group);0;0
44406;City Hotel;0;158;41;30-04-2018;05-10-2018;5;1;1;2;0;0;BB;#I/T;Online TA;0;0;A;0;No Deposit;9;NULL;No Contract (Single);0;1
44407;City Hotel;0;88;41;09-07-2018;05-10-2018;5;1;1;2;0;0;HB;#I/T;Offline TA/TO;0;0;A;0;No Deposit;26;NULL;No Contract (Group);0;0
44408;City Hotel;0;88;41;09-07-2018;05-10-2018;5;1;1;1;0;0;HB;#I/T;Offline TA/TO;0;0;A;1;No Deposit;26;NULL;No Contract (Group);0;0
44409;City Hotel;0;40;41;26-08-2018;05-10-2018;5;1;1;2;0;0;BB;#I/T;Offline TA/TO;0;0;D;0;No Deposit;3;NULL;No Contract (Group);0;0
44410;City Hotel;1;40;41;26-08-2018;05-10-2018;5;1;2;2;0;0;BB;#I/T;Online TA;0;0;A;0;No Deposit;9;NULL;Contract (Single);0;2
44411;City Hotel;0;31;41;04-09-2018;05-10-2018;5;1;2;1;0;0;BB;#I/T;Online TA;0;0;A;0;No Deposit;9;NULL;Contract (Single);0;2
44412;City Hotel;1;40;41;26-08-2018;05-10-2018;5;1;2;2;0;0;BB;#I/T;Online TA;0;0;A;0;No Deposit;9;NULL;Contract (Single);0;2
44413;City Hotel;1;97;41;30-06-2018;05-10-2018;5;1;3;1;0;0;BB;#I/T;Groups;0;0;A;0;Non Refund;29;NULL;No Contract (Single);0;0
44414;City Hotel;1;97;41;30-06-2018;05-10-2018;5;1;3;1;0;0;BB;#I/T;Groups;0;0;A;0;Non Refund;29;NULL;No Contract (Single);0;0
44415;City Hotel;1;97;41;30-06-2018;05-10-2018;5;1;3;1;0;0;BB;#I/T;Groups;0;0;A;0;Non Refund;29;NULL;No Contract (Single);0;0
44416;City Hotel;1;97;41;30-06-2018;05-10-2018;5;1;3;1;0;0;BB;#I/T;Groups;0;0;A;0;Non Refund;29;NULL;No Contract (Single);0;0
44417;City Hotel;1;97;41;30-06-2018;05-10-2018;5;1;3;1;0;0;BB;#I/T;Groups;0;0;A;0;Non Refund;29;NULL;No Contract (Single);0;0
44418;City Hotel;1;97;41;30-06-2018;05-10-2018;5;1;3;1;0;0;BB;#I/T;Groups;0;0;A;0;Non Refund;29;NULL;No Contract (Single);0;0
44419;City Hotel;1;97;41;30-06-2018;05-10-2018;5;1;3;1;0;0;BB;#I/T;Groups;0;0;A;0;Non Refund;29;NULL;No Contract (Single);0;0
44420;City Hotel;1;97;41;30-06-2018;05-10-2018;5;1;3;1;0;0;BB;#I/T;Groups;0;0;A;0;Non Refund;29;NULL;No Contract (Single);0;0
44421;City Hotel;1;97;41;30-06-2018;05-10-2018;5;1;3;1;0;0;BB;#I/T;Groups;0;0;A;0;Non Refund;29;NULL;No Contract (Single);0;0
44422;City Hotel;1;97;41;30-06-2018;05-10-2018;5;1;3;1;0;0;BB;#I/T;Groups;0;0;A;0;Non Refund;29;NULL;No Contract (Single);0;0
44423;City Hotel;1;97;41;30-06-2018;05-10-2018;5;1;3;1;0;0;BB;#I/T;Groups;0;0;A;0;Non Refund;29;NULL;No Contract (Single);0;0
44424;City Hotel;0;32;41;03-09-2018;05-10-2018;5;1;3;2;0;0;BB;#I/T;Offline TA/TO;0;0;D;0;No Deposit;27;NULL;No Contract (Single);0;0
44425;City Hotel;1;97;41;30-06-2018;05-10-2018;5;1;3;1;0;0;BB;#I/T;Groups;0;0;A;0;Non Refund;29;NULL;No Contract (Single);0;0
44426;City Hotel;1;97;41;30-06-2018;05-10-2018;5;1;3;1;0;0;BB;#I/T;Groups;0;0;A;0;Non Refund;29;NULL;No Contract (Single);0;0
44427;City Hotel;1;97;41;30-06-2018;05-10-2018;5;1;3;1;0;0;BB;#I/T;Groups;0;0;A;0;Non Refund;29;NULL;No Contract (Single);0;0
44428;City Hotel;1;97;41;30-06-2018;05-10-2018;5;1;3;1;0;0;BB;#I/T;Groups;0;0;A;0;Non Refund;29;NULL;No Contract (Single);0;0
44429;City Hotel;1;97;41;30-06-2018;05-10-2018;5;1;3;1;0;0;BB;#I/T;Groups;0;0;A;0;Non Refund;29;NULL;No Contract (Single);0;0
44430;City Hotel;1;97;41;30-06-2018;05-10-2018;5;1;3;1;0;0;BB;#I/T;Groups;0;0;A;0;Non Refund;29;NULL;No Contract (Single);0;0
44431;City Hotel;1;97;41;30-06-2018;05-10-2018;5;1;3;1;0;0;BB;#I/T;Groups;0;0;A;0;Non Refund;29;NULL;No Contract (Single);0;0
44432;City Hotel;1;97;41;30-06-2018;05-10-2018;5;1;3;1;0;0;BB;#I/T;Groups;0;0;A;0;Non Refund;29;NULL;No Contract (Single);0;0
44433;City Hotel;1;97;41;30-06-2018;05-10-2018;5;1;3;1;0;0;BB;#I/T;Groups;0;0;A;0;Non Refund;29;NULL;No Contract (Single);0;0
44434;City Hotel;1;97;41;30-06-2018;05-10-2018;5;1;3;1;0;0;BB;#I/T;Groups;0;0;A;0;Non Refund;29;NULL;No Contract (Single);0;0
44435;City Hotel;1;97;41;30-06-2018;05-10-2018;5;1;3;1;0;0;BB;#I/T;Groups;0;0;A;0;Non Refund;29;NULL;No Contract (Single);0;0
44436;City Hotel;1;97;41;30-06-2018;05-10-2018;5;1;3;1;0;0;BB;#I/T;Groups;0;0;A;0;Non Refund;29;NULL;No Contract (Single);0;0
44437;City Hotel;1;97;41;30-06-2018;05-10-2018;5;1;3;1;0;0;BB;#I/T;Groups;0;0;A;0;Non Refund;29;NULL;No Contract (Single);0;0
44438;City Hotel;1;97;41;30-06-2018;05-10-2018;5;1;3;1;0;0;BB;#I/T;Groups;0;0;A;0;Non Refund;29;NULL;No Contract (Single);0;0
44439;City Hotel;1;97;41;30-06-2018;05-10-2018;5;1;3;1;0;0;BB;#I/T;Groups;0;0;A;0;Non Refund;29;NULL;No Contract (Single);0;0
44440;City Hotel;1;97;41;30-06-2018;05-10-2018;5;1;3;1;0;0;BB;#I/T;Groups;0;0;A;0;Non Refund;29;NULL;No Contract (Single);0;0
44441;City Hotel;1;97;41;30-06-2018;05-10-2018;5;1;3;1;0;0;BB;#I/T;Groups;0;0;A;0;Non Refund;29;NULL;No Contract (Single);0;0
44442;City Hotel;1;97;41;30-06-2018;05-10-2018;5;1;3;1;0;0;BB;#I/T;Groups;0;0;A;0;Non Refund;29;NULL;No Contract (Single);0;0
44443;City Hotel;1;97;41;30-06-2018;05-10-2018;5;1;3;1;0;0;BB;#I/T;Groups;0;0;A;0;Non Refund;29;NULL;No Contract (Single);0;0
44444;City Hotel;1;97;41;30-06-2018;05-10-2018;5;1;3;1;0;0;BB;#I/T;Groups;0;0;A;0;Non Refund;29;NULL;No Contract (Single);0;0
44445;City Hotel;1;97;41;30-06-2018;05-10-2018;5;1;3;1;0;0;BB;#I/T;Groups;0;0;A;0;Non Refund;29;NULL;No Contract (Single);0;0
44446;City Hotel;1;97;41;30-06-2018;05-10-2018;5;1;3;1;0;0;BB;#I/T;Groups;0;0;A;0;Non Refund;29;NULL;No Contract (Single);0;0
44447;City Hotel;1;97;41;30-06-2018;05-10-2018;5;1;3;1;0;0;BB;#I/T;Groups;0;0;A;0;Non Refund;29;NULL;No Contract (Single);0;0
44448;City Hotel;1;97;41;30-06-2018;05-10-2018;5;1;3;1;0;0;BB;#I/T;Groups;0;0;A;0;Non Refund;29;NULL;No Contract (Single);0;0
44449;City Hotel;1;97;41;30-06-2018;05-10-2018;5;1;3;1;0;0;BB;#I/T;Groups;0;0;A;0;Non Refund;29;NULL;No Contract (Single);0;0
44450;City Hotel;0;111;41;16-06-2018;05-10-2018;5;1;3;2;0;0;BB;#I/T;Offline TA/TO;0;0;A;0;No Deposit;27;NULL;No Contract (Single);0;0
44451;City Hotel;1;97;41;30-06-2018;05-10-2018;5;1;3;1;0;0;BB;#I/T;Groups;0;0;A;0;Non Refund;29;NULL;No Contract (Single);0;0
44452;City Hotel;1;97;41;30-06-2018;05-10-2018;5;1;3;1;0;0;BB;#I/T;Groups;0;0;A;0;Non Refund;29;NULL;No Contract (Single);0;0
44453;City Hotel;1;97;41;30-06-2018;05-10-2018;5;1;3;1;0;0;BB;#I/T;Groups;0;0;A;0;Non Refund;29;NULL;No Contract (Single);0;0
44454;City Hotel;1;97;41;30-06-2018;05-10-2018;5;1;3;1;0;0;BB;#I/T;Groups;0;0;A;0;Non Refund;29;NULL;No Contract (Single);0;0
44455;City Hotel;1;97;41;30-06-2018;05-10-2018;5;1;3;1;0;0;BB;#I/T;Groups;0;0;A;0;Non Refund;29;NULL;No Contract (Single);0;0
44456;City Hotel;1;97;41;30-06-2018;05-10-2018;5;1;3;1;0;0;BB;#I/T;Groups;0;0;A;0;Non Refund;29;NULL;No Contract (Single);0;0
44457;City Hotel;1;97;41;30-06-2018;05-10-2018;5;1;3;1;0;0;BB;#I/T;Groups;0;0;A;0;Non Refund;29;NULL;No Contract (Single);0;0
44458;City Hotel;1;97;41;30-06-2018;05-10-2018;5;1;3;1;0;0;BB;#I/T;Groups;0;0;A;0;Non Refund;29;NULL;No Contract (Single);0;0
44459;City Hotel;1;97;41;30-06-2018;05-10-2018;5;1;3;1;0;0;BB;#I/T;Groups;0;0;A;0;Non Refund;29;NULL;No Contract (Single);0;0
44460;City Hotel;1;97;41;30-06-2018;05-10-2018;5;1;3;1;0;0;BB;#I/T;Groups;0;0;A;0;Non Refund;29;NULL;No Contract (Single);0;0
44461;City Hotel;1;97;41;30-06-2018;05-10-2018;5;1;3;1;0;0;BB;#I/T;Groups;0;0;A;0;Non Refund;29;NULL;No Contract (Single);0;0
44462;City Hotel;1;97;41;30-06-2018;05-10-2018;5;1;3;1;0;0;BB;#I/T;Groups;0;0;A;0;Non Refund;29;NULL;No Contract (Single);0;0
44463;City Hotel;1;97;41;30-06-2018;05-10-2018;5;1;3;1;0;0;BB;#I/T;Groups;0;0;A;0;Non Refund;29;NULL;No Contract (Single);0;0
44464;City Hotel;1;97;41;30-06-2018;05-10-2018;5;1;3;1;0;0;BB;#I/T;Groups;0;0;A;0;Non Refund;29;NULL;No Contract (Single);0;0
44465;City Hotel;1;97;41;30-06-2018;05-10-2018;5;1;3;1;0;0;BB;#I/T;Groups;0;0;A;0;Non Refund;29;NULL;No Contract (Single);0;0
44466;City Hotel;1;97;41;30-06-2018;05-10-2018;5;1;3;1;0;0;BB;#I/T;Groups;0;0;A;0;Non Refund;29;NULL;No Contract (Single);0;0
44467;City Hotel;1;97;41;30-06-2018;05-10-2018;5;1;3;1;0;0;BB;#I/T;Groups;0;0;A;0;Non Refund;29;NULL;No Contract (Single);0;0
44468;City Hotel;1;97;41;30-06-2018;05-10-2018;5;1;3;1;0;0;BB;#I/T;Groups;0;0;A;0;Non Refund;29;NULL;No Contract (Single);0;0
44469;City Hotel;1;97;41;30-06-2018;05-10-2018;5;1;3;1;0;0;BB;#I/T;Groups;0;0;A;0;Non Refund;29;NULL;No Contract (Single);0;0
44470;City Hotel;1;97;41;30-06-2018;05-10-2018;5;1;3;1;0;0;BB;#I/T;Groups;0;0;A;0;Non Refund;29;NULL;No Contract (Single);0;0
44471;City Hotel;1;97;41;30-06-2018;05-10-2018;5;1;3;1;0;0;BB;#I/T;Groups;0;0;A;0;Non Refund;29;NULL;No Contract (Single);0;0
44472;City Hotel;1;97;41;30-06-2018;05-10-2018;5;1;3;1;0;0;BB;#I/T;Groups;0;0;A;0;Non Refund;29;NULL;No Contract (Single);0;0
44473;City Hotel;0;32;41;03-09-2018;05-10-2018;5;1;4;2;0;0;BB;#I/T;Online TA;0;0;A;0;No Deposit;9;NULL;Contract (Single);0;2
44474;City Hotel;0;40;41;26-08-2018;05-10-2018;5;1;3;2;0;0;BB;#I/T;Online TA;0;0;A;0;No Deposit;9;NULL;Contract (Single);0;1
44475;City Hotel;1;97;41;30-06-2018;05-10-2018;5;1;3;1;0;0;BB;#I/T;Groups;0;0;A;0;Non Refund;29;NULL;No Contract (Single);0;0
44476;City Hotel;1;97;41;30-06-2018;05-10-2018;5;1;3;1;0;0;BB;#I/T;Groups;0;0;A;0;Non Refund;29;NULL;No Contract (Single);0;0
44477;City Hotel;1;97;41;30-06-2018;05-10-2018;5;1;3;1;0;0;BB;#I/T;Groups;0;0;A;0;Non Refund;29;NULL;No Contract (Single);0;0
44478;City Hotel;1;97;41;30-06-2018;05-10-2018;5;1;3;1;0;0;BB;#I/T;Groups;0;0;A;0;Non Refund;29;NULL;No Contract (Single);0;0
44479;City Hotel;0;32;41;03-09-2018;05-10-2018;5;1;4;2;0;0;BB;#I/T;Online TA;0;0;A;0;No Deposit;9;NULL;Contract (Single);0;2
44480;City Hotel;0;27;41;08-09-2018;05-10-2018;5;1;4;2;0;0;BB;#I/T;Online TA;0;0;A;0;No Deposit;9;NULL;Contract (Single);0;2
44481;City Hotel;1;30;41;05-09-2018;05-10-2018;5;1;4;2;0;0;BB;#I/T;Online TA;0;0;A;0;No Deposit;9;NULL;No Contract (Single);0;1
44482;City Hotel;0;26;41;09-09-2018;05-10-2018;5;1;4;2;0;0;BB;#I/T;Online TA;0;0;D;0;No Deposit;8;NULL;No Contract (Single);0;1
44483;City Hotel;1;42;41;25-08-2018;06-10-2018;6;0;1;2;0;0;BB;#I/T;Online TA;0;0;A;1;No Deposit;8;NULL;No Contract (Single);0;1
44484;City Hotel;1;104;41;24-06-2018;06-10-2018;6;0;2;2;0;0;HB;#I/T;Offline TA/TO;0;0;A;1;No Deposit;3;NULL;No Contract (Group);0;1
44485;City Hotel;1;104;41;24-06-2018;06-10-2018;6;0;2;2;0;0;HB;#I/T;Offline TA/TO;0;0;A;1;No Deposit;3;NULL;No Contract (Group);0;1
44486;City Hotel;1;104;41;24-06-2018;06-10-2018;6;0;2;2;0;0;HB;#I/T;Offline TA/TO;0;0;A;1;No Deposit;3;NULL;No Contract (Group);0;1
44487;City Hotel;1;104;41;24-06-2018;06-10-2018;6;0;2;1;0;0;HB;#I/T;Offline TA/TO;0;0;A;1;No Deposit;3;NULL;No Contract (Group);0;0
44488;City Hotel;1;104;41;24-06-2018;06-10-2018;6;0;2;2;0;0;HB;#I/T;Offline TA/TO;0;0;A;1;No Deposit;3;NULL;No Contract (Group);0;1
44489;City Hotel;1;104;41;24-06-2018;06-10-2018;6;0;2;2;0;0;HB;#I/T;Offline TA/TO;0;0;A;1;No Deposit;3;NULL;No Contract (Group);0;1
44490;City Hotel;0;34;41;02-09-2018;06-10-2018;6;0;2;2;0;0;BB;#I/T;Online TA;0;0;A;0;No Deposit;7;NULL;No Contract (Single);0;1
44491;City Hotel;1;41;41;26-08-2018;06-10-2018;6;0;3;2;0;0;BB;#I/T;Online TA;0;0;A;0;No Deposit;9;NULL;Contract (Single);0;2
44492;City Hotel;0;36;41;31-08-2018;06-10-2018;6;0;3;2;0;0;BB;#I/T;Online TA;0;0;A;0;No Deposit;9;NULL;Contract (Single);0;1
44493;City Hotel;1;32;41;04-09-2018;06-10-2018;6;0;3;2;0;0;BB;#I/T;Online TA;0;0;A;0;No Deposit;9;NULL;Contract (Single);0;2
44494;City Hotel;1;81;41;17-07-2018;06-10-2018;6;0;3;1;0;0;BB;#I/T;Online TA;0;0;A;0;No Deposit;9;NULL;No Contract (Single);0;1
44495;City Hotel;0;38;41;29-08-2018;06-10-2018;6;0;3;2;0;0;BB;#I/T;Online TA;0;0;A;0;No Deposit;9;NULL;No Contract (Single);0;1
44496;City Hotel;0;34;41;02-09-2018;06-10-2018;6;0;3;2;0;0;BB;#I/T;Online TA;0;0;B;0;No Deposit;9;NULL;Contract (Single);0;2
